timestamp,patient_id,rank,10000000
0.0,C,1,0.8934820662672265
0.0,A,2,0.8843349504226843
0.0,B,3,0.7890442347507025
0.5,C,1,0.8934820662672265
0.5,A,2,0.8843349504226843
0.5,B,3,0.7890442347507025
1.0,C,1,0.8934820662672265
1.0,A,2,0.8843349504226843
1.0,B,3,0.7890442347507025
1.5,C,1,0.8934820662672265
1.5,A,2,0.8843349504226843
1.5,B,3,0.7890442347507025
2.0,A,1,0.9078657237654388
2.0,C,2,0.8934820662672265
2.0,B,3,0.7890442347507025
2.5,A,1,0.9078657237654388
2.5,C,2,0.8934820662672265
2.5,B,3,0.7890442347507025
3.0,C,1,0.8934820662672265
3.0,A,2,0.8843349504226843
3.0,B,3,0.7890442347507025
3.5,C,1,0.8934820662672265
3.5,A,2,0.8843349504226843
3.5,B,3,0.7890442347507025
4.0,C,1,0.8934820662672265
4.0,A,2,0.8843349504226843
4.0,B,3,0.8319608488495056
4.5,C,1,0.8934820662672265
4.5,A,2,0.8843349504226843
4.5,B,3,0.8319608488495056
5.0,C,1,0.8934820662672265
5.0,A,2,0.8843349504226843
5.0,B,3,0.7890442347507025
5.5,C,1,0.8934820662672265
5.5,A,2,0.8843349504226843
5.5,B,3,0.7890442347507025
6.0,C,1,0.9151519601959801
6.0,A,2,0.8843349504226843
6.0,B,3,0.7890442347507025
6.5,C,1,0.9151519601959801
6.5,A,2,0.8843349504226843
6.5,B,3,0.7890442347507025
7.0,C,1,0.8934820662672265
7.0,A,2,0.8843349504226843
7.0,B,3,0.7890442347507025
7.5,C,1,0.8934820662672265
7.5,A,2,0.8843349504226843
7.5,B,3,0.7890442347507025
8.0,C,1,0.8934820662672265
8.0,A,2,0.8843349504226843
8.0,B,3,0.7890442347507025
8.5,C,1,0.8934820662672265
8.5,A,2,0.8843349504226843
8.5,B,3,0.7890442347507025
9.0,C,1,0.8934820662672265
9.0,A,2,0.8843349504226843
9.0,B,3,0.7890442347507025
9.5,C,1,0.8934820662672265
9.5,A,2,0.8843349504226843
9.5,B,3,0.7890442347507025
10.0,C,1,0.8934820662672265
10.0,A,2,0.8843349504226843
10.0,B,3,0.7890442347507025
